schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,25,1,5,491806,159420818,324.1538696152548
sample,25,1,6,491806,205469655,417.7859867508733
sample,25,1,7,491806,261921900,532.5715831039068
sample,25,1,8,491806,262967072,534.6967544112922
sample,25,1,9,491806,279360977,568.0308434626662
sample,25,1,10,491806,213218253,433.54138217101865
case,26,1,clear-left-padding+4x32+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,26,1,1,1000000,153176854,153.176854
sample,26,1,2,1000000,138045734,138.045734
sample,26,1,3,1000000,115295750,115.29575
sample,26,1,4,1000000,113334090,113.33409
sample,26,1,5,1000000,90236160,90.23616
sample,26,1,6,1000000,92792797,92.792797
sample,26,1,7,1000000,80911198,80.911198
sample,26,1,8,1000000,127579236,127.579236
sample,26,1,9,1000000,141117272,141.117272
sample,26,1,10,1000000,137859415,137.859415
case,27,1,clear-right-padding+31x2+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,27,1,1,367619,209430804,569.6952660227029
sample,27,1,2,367619,225536298,613.5055533038282
sample,27,1,3,367619,218202786,593.5568781809428
sample,27,1,4,367619,169604703,461.36000315544084
sample,27,1,5,367619,129958593,353.51435317543434
sample,27,1,6,367619,127009975,345.4935000639249
sample,27,1,7,367619,134093439,364.761992715284
sample,27,1,8,367619,127350828,346.42069098713614
sample,27,1,9,367619,156060201,424.51614579224685
sample,27,1,10,367619,158672106,431.62106964003493
case,28,1,clear-right-padding+32x4+uniform+packed=4x4,ok,unsupported,layout-only,portable-layout
sample,28,1,1,1000000,138242621,138.242621
sample,28,1,2,1000000,109934573,109.934573
sample,28,1,3,1000000,99389783,99.389783
sample,28,1,4,1000000,161846276,161.846276
sample,28,1,5,1000000,171996940,171.99694
sample,28,1,6,1000000,119162442,119.162442
sample,28,1,7,1000000,119646981,119.646981
sample,28,1,8,1000000,103263361,103.263361
sample,28,1,9,1000000,139940825,139.940825
sample,28,1,10,1000000,135224145,135.224145
case,29,1,pack-left+7x31+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,30,1,pack-left+8x32+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,31,1,pack-right+31x2+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,32,1,pack-right+32x4+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,33,1,pack-symmetric-left+8x8+uniform+packed=8x4+uplo=L,unsupported,unsupported,arithmetic,unavailable
case,34,1,pack-symmetric-right+4x4+uniform+packed=8x4+uplo=U,unsupported,unsupported,arithmetic,unavailable
case,35,1,pack-triangular-left+8x8+triangular+packed=8x4+uplo=L+diag=N,unsupported,unsupported,arithmetic,unavailable
case,36,1,pack-triangular-right+4x4+triangular+packed=8x4+uplo=U+diag=U,unsupported,unsupported,arithmetic,unavailable
case,37,1,write-left+7x31+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,38,1,write-left+8x32+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,39,1,write-right+31x2+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,40,1,write-right+32x4+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,41,1,clear-left-padding+7x31+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,42,1,clear-left-padding+8x32+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,43,1,clear-right-padding+31x2+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
